"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"31/05/2018 20:00:00 - 31/05/2018 21:00:00","BZN|NL","Without sequence","79.9","",""
"31/05/2018 21:00:00 - 31/05/2018 22:00:00","BZN|NL","Without sequence","66.0","",""
"31/05/2018 22:00:00 - 31/05/2018 23:00:00","BZN|NL","Without sequence","61.3","",""
"31/05/2018 23:00:00 - 01/06/2018 00:00:00","BZN|NL","Without sequence","56.0","",""
"01/06/2018 00:00:00 - 01/06/2018 01:00:00","BZN|NL","Without sequence","43.8","",""
"01/06/2018 01:00:00 - 01/06/2018 02:00:00","BZN|NL","Without sequence","50.1","",""
"01/06/2018 02:00:00 - 01/06/2018 03:00:00","BZN|NL","Without sequence","43.84","",""
"01/06/2018 03:00:00 - 01/06/2018 04:00:00","BZN|NL","Without sequence","48.65","",""
"01/06/2018 04:00:00 - 01/06/2018 05:00:00","BZN|NL","Without sequence","51.11","",""
"01/06/2018 05:00:00 - 01/06/2018 06:00:00","BZN|NL","Without sequence","47.19","",""
"01/06/2018 06:00:00 - 01/06/2018 07:00:00","BZN|NL","Without sequence","56.34","",""
"01/06/2018 07:00:00 - 01/06/2018 08:00:00","BZN|NL","Without sequence","63.57","",""
"01/06/2018 08:00:00 - 01/06/2018 09:00:00","BZN|NL","Without sequence","64.47","",""
"01/06/2018 09:00:00 - 01/06/2018 10:00:00","BZN|NL","Without sequence","77.34","",""
"01/06/2018 10:00:00 - 01/06/2018 11:00:00","BZN|NL","Without sequence","86.18","",""
"01/06/2018 11:00:00 - 01/06/2018 12:00:00","BZN|NL","Without sequence","81.76","",""
"01/06/2018 12:00:00 - 01/06/2018 13:00:00","BZN|NL","Without sequence","73.3","",""
"01/06/2018 13:00:00 - 01/06/2018 14:00:00","BZN|NL","Without sequence","69.61","",""
"01/06/2018 14:00:00 - 01/06/2018 15:00:00","BZN|NL","Without sequence","61.88","",""
"01/06/2018 15:00:00 - 01/06/2018 16:00:00","BZN|NL","Without sequence","56.09","",""
"01/06/2018 16:00:00 - 01/06/2018 17:00:00","BZN|NL","Without sequence","55.49","",""
"01/06/2018 17:00:00 - 01/06/2018 18:00:00","BZN|NL","Without sequence","69.52","",""
"01/06/2018 18:00:00 - 01/06/2018 19:00:00","BZN|NL","Without sequence","71.82","",""
"01/06/2018 19:00:00 - 01/06/2018 20:00:00","BZN|NL","Without sequence","68.51","",""
"01/06/2018 20:00:00 - 01/06/2018 21:00:00","BZN|NL","Without sequence","77.34","",""
"01/06/2018 21:00:00 - 01/06/2018 22:00:00","BZN|NL","Without sequence","64.09","",""
"01/06/2018 22:00:00 - 01/06/2018 23:00:00","BZN|NL","Without sequence","66.52","",""
"01/06/2018 23:00:00 - 02/06/2018 00:00:00","BZN|NL","Without sequence","59.91","",""
"02/06/2018 00:00:00 - 02/06/2018 01:00:00","BZN|NL","Without sequence","43.53","",""
"02/06/2018 01:00:00 - 02/06/2018 02:00:00","BZN|NL","Without sequence","38.0","",""
"02/06/2018 02:00:00 - 02/06/2018 03:00:00","BZN|NL","Without sequence","44.48","",""
"02/06/2018 03:00:00 - 02/06/2018 04:00:00","BZN|NL","Without sequence","49.18","",""
"02/06/2018 04:00:00 - 02/06/2018 05:00:00","BZN|NL","Without sequence","50.84","",""
"02/06/2018 05:00:00 - 02/06/2018 06:00:00","BZN|NL","Without sequence","45.78","",""
"02/06/2018 06:00:00 - 02/06/2018 07:00:00","BZN|NL","Without sequence","48.71","",""
"02/06/2018 07:00:00 - 02/06/2018 08:00:00","BZN|NL","Without sequence","50.5","",""
"02/06/2018 08:00:00 - 02/06/2018 09:00:00","BZN|NL","Without sequence","51.98","",""
"02/06/2018 09:00:00 - 02/06/2018 10:00:00","BZN|NL","Without sequence","54.46","",""
"02/06/2018 10:00:00 - 02/06/2018 11:00:00","BZN|NL","Without sequence","59.25","",""
"02/06/2018 11:00:00 - 02/06/2018 12:00:00","BZN|NL","Without sequence","50.56","",""
"02/06/2018 12:00:00 - 02/06/2018 13:00:00","BZN|NL","Without sequence","43.88","",""
"02/06/2018 13:00:00 - 02/06/2018 14:00:00","BZN|NL","Without sequence","43.5","",""
"02/06/2018 14:00:00 - 02/06/2018 15:00:00","BZN|NL","Without sequence","42.19","",""
"02/06/2018 15:00:00 - 02/06/2018 16:00:00","BZN|NL","Without sequence","43.5","",""
"02/06/2018 16:00:00 - 02/06/2018 17:00:00","BZN|NL","Without sequence","43.6","",""
"02/06/2018 17:00:00 - 02/06/2018 18:00:00","BZN|NL","Without sequence","48.59","",""
"02/06/2018 18:00:00 - 02/06/2018 19:00:00","BZN|NL","Without sequence","59.76","",""
"02/06/2018 19:00:00 - 02/06/2018 20:00:00","BZN|NL","Without sequence","65.05","",""
"02/06/2018 20:00:00 - 02/06/2018 21:00:00","BZN|NL","Without sequence","67.88","",""
"02/06/2018 21:00:00 - 02/06/2018 22:00:00","BZN|NL","Without sequence","66.88","",""
"02/06/2018 22:00:00 - 02/06/2018 23:00:00","BZN|NL","Without sequence","47.0","",""
"02/06/2018 23:00:00 - 03/06/2018 00:00:00","BZN|NL","Without sequence","47.0","",""
"03/06/2018 00:00:00 - 03/06/2018 01:00:00","BZN|NL","Without sequence","44.82","",""
"03/06/2018 01:00:00 - 03/06/2018 02:00:00","BZN|NL","Without sequence","44.68","",""
"03/06/2018 02:00:00 - 03/06/2018 03:00:00","BZN|NL","Without sequence","44.03","",""
"03/06/2018 03:00:00 - 03/06/2018 04:00:00","BZN|NL","Without sequence","43.79","",""
"03/06/2018 04:00:00 - 03/06/2018 05:00:00","BZN|NL","Without sequence","44.82","",""
"03/06/2018 05:00:00 - 03/06/2018 06:00:00","BZN|NL","Without sequence","44.5","",""
"03/06/2018 06:00:00 - 03/06/2018 07:00:00","BZN|NL","Without sequence","43.43","",""
"03/06/2018 07:00:00 - 03/06/2018 08:00:00","BZN|NL","Without sequence","42.76","",""
"03/06/2018 08:00:00 - 03/06/2018 09:00:00","BZN|NL","Without sequence","44.5","",""
"03/06/2018 09:00:00 - 03/06/2018 10:00:00","BZN|NL","Without sequence","42.18","",""
"03/06/2018 10:00:00 - 03/06/2018 11:00:00","BZN|NL","Without sequence","42.62","",""
"03/06/2018 11:00:00 - 03/06/2018 12:00:00","BZN|NL","Without sequence","42.4","",""
"03/06/2018 12:00:00 - 03/06/2018 13:00:00","BZN|NL","Without sequence","45.43","",""
"03/06/2018 13:00:00 - 03/06/2018 14:00:00","BZN|NL","Without sequence","53.4","",""
"03/06/2018 14:00:00 - 03/06/2018 15:00:00","BZN|NL","Without sequence","35.0","",""
"03/06/2018 15:00:00 - 03/06/2018 16:00:00","BZN|NL","Without sequence","40.5","",""
"03/06/2018 16:00:00 - 03/06/2018 17:00:00","BZN|NL","Without sequence","40.0","",""
"03/06/2018 17:00:00 - 03/06/2018 18:00:00","BZN|NL","Without sequence","43.99","",""
"03/06/2018 18:00:00 - 03/06/2018 19:00:00","BZN|NL","Without sequence","49.44","",""
"03/06/2018 19:00:00 - 03/06/2018 20:00:00","BZN|NL","Without sequence","54.52","",""
"03/06/2018 20:00:00 - 03/06/2018 21:00:00","BZN|NL","Without sequence","59.0","",""
"03/06/2018 21:00:00 - 03/06/2018 22:00:00","BZN|NL","Without sequence","62.48","",""
"03/06/2018 22:00:00 - 03/06/2018 23:00:00","BZN|NL","Without sequence","64.9","",""
"03/06/2018 23:00:00 - 04/06/2018 00:00:00","BZN|NL","Without sequence","48.51","",""
"04/06/2018 00:00:00 - 04/06/2018 01:00:00","BZN|NL","Without sequence","66.76","",""
"04/06/2018 01:00:00 - 04/06/2018 02:00:00","BZN|NL","Without sequence","43.6","",""
"04/06/2018 02:00:00 - 04/06/2018 03:00:00","BZN|NL","Without sequence","43.18","",""
"04/06/2018 03:00:00 - 04/06/2018 04:00:00","BZN|NL","Without sequence","46.93","",""
"04/06/2018 04:00:00 - 04/06/2018 05:00:00","BZN|NL","Without sequence","42.87","",""
"04/06/2018 05:00:00 - 04/06/2018 06:00:00","BZN|NL","Without sequence","47.44","",""
"04/06/2018 06:00:00 - 04/06/2018 07:00:00","BZN|NL","Without sequence","56.66","",""
"04/06/2018 07:00:00 - 04/06/2018 08:00:00","BZN|NL","Without sequence","65.35","",""
"04/06/2018 08:00:00 - 04/06/2018 09:00:00","BZN|NL","Without sequence","65.0","",""
"04/06/2018 09:00:00 - 04/06/2018 10:00:00","BZN|NL","Without sequence","68.0","",""
"04/06/2018 10:00:00 - 04/06/2018 11:00:00","BZN|NL","Without sequence","76.72","",""
"04/06/2018 11:00:00 - 04/06/2018 12:00:00","BZN|NL","Without sequence","82.27","",""
"04/06/2018 12:00:00 - 04/06/2018 13:00:00","BZN|NL","Without sequence","80.1","",""
"04/06/2018 13:00:00 - 04/06/2018 14:00:00","BZN|NL","Without sequence","75.6","",""
"04/06/2018 14:00:00 - 04/06/2018 15:00:00","BZN|NL","Without sequence","63.53","",""
"04/06/2018 15:00:00 - 04/06/2018 16:00:00","BZN|NL","Without sequence","53.47","",""
"04/06/2018 16:00:00 - 04/06/2018 17:00:00","BZN|NL","Without sequence","53.1","",""
"04/06/2018 17:00:00 - 04/06/2018 18:00:00","BZN|NL","Without sequence","75.0","",""
"04/06/2018 18:00:00 - 04/06/2018 19:00:00","BZN|NL","Without sequence","70.1","",""
"04/06/2018 19:00:00 - 04/06/2018 20:00:00","BZN|NL","Without sequence","67.1","",""
"04/06/2018 20:00:00 - 04/06/2018 21:00:00","BZN|NL","Without sequence","62.17","",""
"04/06/2018 21:00:00 - 04/06/2018 22:00:00","BZN|NL","Without sequence","52.93","",""
"04/06/2018 22:00:00 - 04/06/2018 23:00:00","BZN|NL","Without sequence","50.93","",""
"04/06/2018 23:00:00 - 05/06/2018 00:00:00","BZN|NL","Without sequence","44.49","",""
"05/06/2018 00:00:00 - 05/06/2018 01:00:00","BZN|NL","Without sequence","43.8","",""
"05/06/2018 01:00:00 - 05/06/2018 02:00:00","BZN|NL","Without sequence","42.37","",""
"05/06/2018 02:00:00 - 05/06/2018 03:00:00","BZN|NL","Without sequence","39.44","",""
"05/06/2018 03:00:00 - 05/06/2018 04:00:00","BZN|NL","Without sequence","40.65","",""
"05/06/2018 04:00:00 - 05/06/2018 05:00:00","BZN|NL","Without sequence","43.7","",""
"05/06/2018 05:00:00 - 05/06/2018 06:00:00","BZN|NL","Without sequence","43.22","",""
"05/06/2018 06:00:00 - 05/06/2018 07:00:00","BZN|NL","Without sequence","50.26","",""
"05/06/2018 07:00:00 - 05/06/2018 08:00:00","BZN|NL","Without sequence","67.11","",""
"05/06/2018 08:00:00 - 05/06/2018 09:00:00","BZN|NL","Without sequence","66.28","",""
"05/06/2018 09:00:00 - 05/06/2018 10:00:00","BZN|NL","Without sequence","70.9","",""
"05/06/2018 10:00:00 - 05/06/2018 11:00:00","BZN|NL","Without sequence","81.22","",""
"05/06/2018 11:00:00 - 05/06/2018 12:00:00","BZN|NL","Without sequence","78.62","",""
"05/06/2018 12:00:00 - 05/06/2018 13:00:00","BZN|NL","Without sequence","69.37","",""
"05/06/2018 13:00:00 - 05/06/2018 14:00:00","BZN|NL","Without sequence","66.47","",""
"05/06/2018 14:00:00 - 05/06/2018 15:00:00","BZN|NL","Without sequence","58.51","",""
"05/06/2018 15:00:00 - 05/06/2018 16:00:00","BZN|NL","Without sequence","53.34","",""
"05/06/2018 16:00:00 - 05/06/2018 17:00:00","BZN|NL","Without sequence","52.99","",""
"05/06/2018 17:00:00 - 05/06/2018 18:00:00","BZN|NL","Without sequence","54.95","",""
"05/06/2018 18:00:00 - 05/06/2018 19:00:00","BZN|NL","Without sequence","65.0","",""
"05/06/2018 19:00:00 - 05/06/2018 20:00:00","BZN|NL","Without sequence","67.83","",""
"05/06/2018 20:00:00 - 05/06/2018 21:00:00","BZN|NL","Without sequence","64.0","",""
"05/06/2018 21:00:00 - 05/06/2018 22:00:00","BZN|NL","Without sequence","52.89","",""
"05/06/2018 22:00:00 - 05/06/2018 23:00:00","BZN|NL","Without sequence","66.47","",""
"05/06/2018 23:00:00 - 06/06/2018 00:00:00","BZN|NL","Without sequence","53.5","",""
"06/06/2018 00:00:00 - 06/06/2018 01:00:00","BZN|NL","Without sequence","44.99","",""
"06/06/2018 01:00:00 - 06/06/2018 02:00:00","BZN|NL","Without sequence","41.16","",""
"06/06/2018 02:00:00 - 06/06/2018 03:00:00","BZN|NL","Without sequence","40.5","",""
"06/06/2018 03:00:00 - 06/06/2018 04:00:00","BZN|NL","Without sequence","43.26","",""
"06/06/2018 04:00:00 - 06/06/2018 05:00:00","BZN|NL","Without sequence","44.0","",""
"06/06/2018 05:00:00 - 06/06/2018 06:00:00","BZN|NL","Without sequence","43.69","",""
"06/06/2018 06:00:00 - 06/06/2018 07:00:00","BZN|NL","Without sequence","50.37","",""
"06/06/2018 07:00:00 - 06/06/2018 08:00:00","BZN|NL","Without sequence","60.83","",""
"06/06/2018 08:00:00 - 06/06/2018 09:00:00","BZN|NL","Without sequence","65.0","",""
"06/06/2018 09:00:00 - 06/06/2018 10:00:00","BZN|NL","Without sequence","81.2","",""
"06/06/2018 10:00:00 - 06/06/2018 11:00:00","BZN|NL","Without sequence","79.92","",""
"06/06/2018 11:00:00 - 06/06/2018 12:00:00","BZN|NL","Without sequence","71.1","",""
"06/06/2018 12:00:00 - 06/06/2018 13:00:00","BZN|NL","Without sequence","61.29","",""
"06/06/2018 13:00:00 - 06/06/2018 14:00:00","BZN|NL","Without sequence","62.16","",""
"06/06/2018 14:00:00 - 06/06/2018 15:00:00","BZN|NL","Without sequence","56.84","",""
"06/06/2018 15:00:00 - 06/06/2018 16:00:00","BZN|NL","Without sequence","54.36","",""
"06/06/2018 16:00:00 - 06/06/2018 17:00:00","BZN|NL","Without sequence","58.52","",""
"06/06/2018 17:00:00 - 06/06/2018 18:00:00","BZN|NL","Without sequence","68.76","",""
"06/06/2018 18:00:00 - 06/06/2018 19:00:00","BZN|NL","Without sequence","61.25","",""
"06/06/2018 19:00:00 - 06/06/2018 20:00:00","BZN|NL","Without sequence","63.31","",""
"06/06/2018 20:00:00 - 06/06/2018 21:00:00","BZN|NL","Without sequence","60.0","",""
"06/06/2018 21:00:00 - 06/06/2018 22:00:00","BZN|NL","Without sequence","57.4","",""
"06/06/2018 22:00:00 - 06/06/2018 23:00:00","BZN|NL","Without sequence","61.94","",""
"06/06/2018 23:00:00 - 07/06/2018 00:00:00","BZN|NL","Without sequence","54.06","",""
"07/06/2018 00:00:00 - 07/06/2018 01:00:00","BZN|NL","Without sequence","44.77","",""
"07/06/2018 01:00:00 - 07/06/2018 02:00:00","BZN|NL","Without sequence","42.6","",""
"07/06/2018 02:00:00 - 07/06/2018 03:00:00","BZN|NL","Without sequence","39.72","",""
"07/06/2018 03:00:00 - 07/06/2018 04:00:00","BZN|NL","Without sequence","42.1","",""
"07/06/2018 04:00:00 - 07/06/2018 05:00:00","BZN|NL","Without sequence","41.62","",""
"07/06/2018 05:00:00 - 07/06/2018 06:00:00","BZN|NL","Without sequence","40.52","",""
"07/06/2018 06:00:00 - 07/06/2018 07:00:00","BZN|NL","Without sequence","50.21","",""
"07/06/2018 07:00:00 - 07/06/2018 08:00:00","BZN|NL","Without sequence","58.73","",""
"07/06/2018 08:00:00 - 07/06/2018 09:00:00","BZN|NL","Without sequence","60.95","",""
"07/06/2018 09:00:00 - 07/06/2018 10:00:00","BZN|NL","Without sequence","69.9","",""
"07/06/2018 10:00:00 - 07/06/2018 11:00:00","BZN|NL","Without sequence","68.7","",""
"07/06/2018 11:00:00 - 07/06/2018 12:00:00","BZN|NL","Without sequence","68.0","",""
"07/06/2018 12:00:00 - 07/06/2018 13:00:00","BZN|NL","Without sequence","64.27","",""
"07/06/2018 13:00:00 - 07/06/2018 14:00:00","BZN|NL","Without sequence","63.61","",""
"07/06/2018 14:00:00 - 07/06/2018 15:00:00","BZN|NL","Without sequence","56.39","",""
"07/06/2018 15:00:00 - 07/06/2018 16:00:00","BZN|NL","Without sequence","57.13","",""
"07/06/2018 16:00:00 - 07/06/2018 17:00:00","BZN|NL","Without sequence","54.23","",""
"07/06/2018 17:00:00 - 07/06/2018 18:00:00","BZN|NL","Without sequence","64.27","",""
"07/06/2018 18:00:00 - 07/06/2018 19:00:00","BZN|NL","Without sequence","73.16","",""
"07/06/2018 19:00:00 - 07/06/2018 20:00:00","BZN|NL","Without sequence","69.9","",""
"07/06/2018 20:00:00 - 07/06/2018 21:00:00","BZN|NL","Without sequence","64.9","",""
"07/06/2018 21:00:00 - 07/06/2018 22:00:00","BZN|NL","Without sequence","65.8","",""
"07/06/2018 22:00:00 - 07/06/2018 23:00:00","BZN|NL","Without sequence","67.0","",""
"07/06/2018 23:00:00 - 08/06/2018 00:00:00","BZN|NL","Without sequence","52.99","",""
"08/06/2018 00:00:00 - 08/06/2018 01:00:00","BZN|NL","Without sequence","50.0","",""
"08/06/2018 01:00:00 - 08/06/2018 02:00:00","BZN|NL","Without sequence","44.0","",""
"08/06/2018 02:00:00 - 08/06/2018 03:00:00","BZN|NL","Without sequence","42.53","",""
"08/06/2018 03:00:00 - 08/06/2018 04:00:00","BZN|NL","Without sequence","47.15","",""
"08/06/2018 04:00:00 - 08/06/2018 05:00:00","BZN|NL","Without sequence","50.01","",""
"08/06/2018 05:00:00 - 08/06/2018 06:00:00","BZN|NL","Without sequence","45.37","",""
"08/06/2018 06:00:00 - 08/06/2018 07:00:00","BZN|NL","Without sequence","52.29","",""
"08/06/2018 07:00:00 - 08/06/2018 08:00:00","BZN|NL","Without sequence","58.71","",""
"08/06/2018 08:00:00 - 08/06/2018 09:00:00","BZN|NL","Without sequence","65.7","",""
"08/06/2018 09:00:00 - 08/06/2018 10:00:00","BZN|NL","Without sequence","75.12","",""
"08/06/2018 10:00:00 - 08/06/2018 11:00:00","BZN|NL","Without sequence","79.05","",""
"08/06/2018 11:00:00 - 08/06/2018 12:00:00","BZN|NL","Without sequence","77.34","",""
"08/06/2018 12:00:00 - 08/06/2018 13:00:00","BZN|NL","Without sequence","75.0","",""
"08/06/2018 13:00:00 - 08/06/2018 14:00:00","BZN|NL","Without sequence","71.81","",""
"08/06/2018 14:00:00 - 08/06/2018 15:00:00","BZN|NL","Without sequence","64.07","",""
"08/06/2018 15:00:00 - 08/06/2018 16:00:00","BZN|NL","Without sequence","53.03","",""
"08/06/2018 16:00:00 - 08/06/2018 17:00:00","BZN|NL","Without sequence","50.05","",""
"08/06/2018 17:00:00 - 08/06/2018 18:00:00","BZN|NL","Without sequence","57.4","",""
"08/06/2018 18:00:00 - 08/06/2018 19:00:00","BZN|NL","Without sequence","62.0","",""
"08/06/2018 19:00:00 - 08/06/2018 20:00:00","BZN|NL","Without sequence","58.66","",""
"08/06/2018 20:00:00 - 08/06/2018 21:00:00","BZN|NL","Without sequence","56.58","",""
"08/06/2018 21:00:00 - 08/06/2018 22:00:00","BZN|NL","Without sequence","50.08","",""
"08/06/2018 22:00:00 - 08/06/2018 23:00:00","BZN|NL","Without sequence","50.46","",""
"08/06/2018 23:00:00 - 09/06/2018 00:00:00","BZN|NL","Without sequence","48.85","",""
"09/06/2018 00:00:00 - 09/06/2018 01:00:00","BZN|NL","Without sequence","47.7","",""
"09/06/2018 01:00:00 - 09/06/2018 02:00:00","BZN|NL","Without sequence","42.53","",""
"09/06/2018 02:00:00 - 09/06/2018 03:00:00","BZN|NL","Without sequence","42.71","",""
"09/06/2018 03:00:00 - 09/06/2018 04:00:00","BZN|NL","Without sequence","43.4","",""
"09/06/2018 04:00:00 - 09/06/2018 05:00:00","BZN|NL","Without sequence","42.22","",""
"09/06/2018 05:00:00 - 09/06/2018 06:00:00","BZN|NL","Without sequence","42.83","",""
"09/06/2018 06:00:00 - 09/06/2018 07:00:00","BZN|NL","Without sequence","44.63","",""
"09/06/2018 07:00:00 - 09/06/2018 08:00:00","BZN|NL","Without sequence","50.41","",""
"09/06/2018 08:00:00 - 09/06/2018 09:00:00","BZN|NL","Without sequence","49.9","",""
"09/06/2018 09:00:00 - 09/06/2018 10:00:00","BZN|NL","Without sequence","57.0","",""
"09/06/2018 10:00:00 - 09/06/2018 11:00:00","BZN|NL","Without sequence","49.9","",""
"09/06/2018 11:00:00 - 09/06/2018 12:00:00","BZN|NL","Without sequence","49.18","",""
"09/06/2018 12:00:00 - 09/06/2018 13:00:00","BZN|NL","Without sequence","48.75","",""
"09/06/2018 13:00:00 - 09/06/2018 14:00:00","BZN|NL","Without sequence","45.0","",""
"09/06/2018 14:00:00 - 09/06/2018 15:00:00","BZN|NL","Without sequence","44.31","",""
"09/06/2018 15:00:00 - 09/06/2018 16:00:00","BZN|NL","Without sequence","43.94","",""
"09/06/2018 16:00:00 - 09/06/2018 17:00:00","BZN|NL","Without sequence","42.2","",""
"09/06/2018 17:00:00 - 09/06/2018 18:00:00","BZN|NL","Without sequence","51.5","",""
"09/06/2018 18:00:00 - 09/06/2018 19:00:00","BZN|NL","Without sequence","51.41","",""
"09/06/2018 19:00:00 - 09/06/2018 20:00:00","BZN|NL","Without sequence","51.9","",""
"09/06/2018 20:00:00 - 09/06/2018 21:00:00","BZN|NL","Without sequence","69.3","",""
"09/06/2018 21:00:00 - 09/06/2018 22:00:00","BZN|NL","Without sequence","60.0","",""
"09/06/2018 22:00:00 - 09/06/2018 23:00:00","BZN|NL","Without sequence","68.17","",""
"09/06/2018 23:00:00 - 10/06/2018 00:00:00","BZN|NL","Without sequence","56.16","",""
"10/06/2018 00:00:00 - 10/06/2018 01:00:00","BZN|NL","Without sequence","67.0","",""
"10/06/2018 01:00:00 - 10/06/2018 02:00:00","BZN|NL","Without sequence","45.41","",""
"10/06/2018 02:00:00 - 10/06/2018 03:00:00","BZN|NL","Without sequence","44.74","",""
"10/06/2018 03:00:00 - 10/06/2018 04:00:00","BZN|NL","Without sequence","43.58","",""
"10/06/2018 04:00:00 - 10/06/2018 05:00:00","BZN|NL","Without sequence","46.33","",""
"10/06/2018 05:00:00 - 10/06/2018 06:00:00","BZN|NL","Without sequence","46.01","",""
"10/06/2018 06:00:00 - 10/06/2018 07:00:00","BZN|NL","Without sequence","45.66","",""
"10/06/2018 07:00:00 - 10/06/2018 08:00:00","BZN|NL","Without sequence","47.0","",""
"10/06/2018 08:00:00 - 10/06/2018 09:00:00","BZN|NL","Without sequence","45.5","",""
"10/06/2018 09:00:00 - 10/06/2018 10:00:00","BZN|NL","Without sequence","44.99","",""
"10/06/2018 10:00:00 - 10/06/2018 11:00:00","BZN|NL","Without sequence","45.71","",""
"10/06/2018 11:00:00 - 10/06/2018 12:00:00","BZN|NL","Without sequence","48.99","",""
"10/06/2018 12:00:00 - 10/06/2018 13:00:00","BZN|NL","Without sequence","48.9","",""
"10/06/2018 13:00:00 - 10/06/2018 14:00:00","BZN|NL","Without sequence","46.07","",""
"10/06/2018 14:00:00 - 10/06/2018 15:00:00","BZN|NL","Without sequence","44.0","",""
"10/06/2018 15:00:00 - 10/06/2018 16:00:00","BZN|NL","Without sequence","33.43","",""
"10/06/2018 16:00:00 - 10/06/2018 17:00:00","BZN|NL","Without sequence","40.0","",""
"10/06/2018 17:00:00 - 10/06/2018 18:00:00","BZN|NL","Without sequence","40.65","",""
"10/06/2018 18:00:00 - 10/06/2018 19:00:00","BZN|NL","Without sequence","54.12","",""
"10/06/2018 19:00:00 - 10/06/2018 20:00:00","BZN|NL","Without sequence","50.1","",""
"10/06/2018 20:00:00 - 10/06/2018 21:00:00","BZN|NL","Without sequence","54.9","",""
"10/06/2018 21:00:00 - 10/06/2018 22:00:00","BZN|NL","Without sequence","52.51","",""
"10/06/2018 22:00:00 - 10/06/2018 23:00:00","BZN|NL","Without sequence","73.24","",""
"10/06/2018 23:00:00 - 11/06/2018 00:00:00","BZN|NL","Without sequence","58.5","",""
"11/06/2018 00:00:00 - 11/06/2018 01:00:00","BZN|NL","Without sequence","62.72","",""
"11/06/2018 01:00:00 - 11/06/2018 02:00:00","BZN|NL","Without sequence","44.13","",""
"11/06/2018 02:00:00 - 11/06/2018 03:00:00","BZN|NL","Without sequence","43.67","",""
"11/06/2018 03:00:00 - 11/06/2018 04:00:00","BZN|NL","Without sequence","51.14","",""
"11/06/2018 04:00:00 - 11/06/2018 05:00:00","BZN|NL","Without sequence","51.35","",""
"11/06/2018 05:00:00 - 11/06/2018 06:00:00","BZN|NL","Without sequence","45.97","",""
"11/06/2018 06:00:00 - 11/06/2018 07:00:00","BZN|NL","Without sequence","56.33","",""
"11/06/2018 07:00:00 - 11/06/2018 08:00:00","BZN|NL","Without sequence","56.87","",""
"11/06/2018 08:00:00 - 11/06/2018 09:00:00","BZN|NL","Without sequence","64.5","",""
"11/06/2018 09:00:00 - 11/06/2018 10:00:00","BZN|NL","Without sequence","75.0","",""
"11/06/2018 10:00:00 - 11/06/2018 11:00:00","BZN|NL","Without sequence","76.67","",""
"11/06/2018 11:00:00 - 11/06/2018 12:00:00","BZN|NL","Without sequence","69.9","",""
"11/06/2018 12:00:00 - 11/06/2018 13:00:00","BZN|NL","Without sequence","59.92","",""
"11/06/2018 13:00:00 - 11/06/2018 14:00:00","BZN|NL","Without sequence","58.82","",""
"11/06/2018 14:00:00 - 11/06/2018 15:00:00","BZN|NL","Without sequence","52.6","",""
"11/06/2018 15:00:00 - 11/06/2018 16:00:00","BZN|NL","Without sequence","51.05","",""
"11/06/2018 16:00:00 - 11/06/2018 17:00:00","BZN|NL","Without sequence","49.66","",""
"11/06/2018 17:00:00 - 11/06/2018 18:00:00","BZN|NL","Without sequence","50.93","",""
"11/06/2018 18:00:00 - 11/06/2018 19:00:00","BZN|NL","Without sequence","53.48","",""
"11/06/2018 19:00:00 - 11/06/2018 20:00:00","BZN|NL","Without sequence","54.94","",""
"11/06/2018 20:00:00 - 11/06/2018 21:00:00","BZN|NL","Without sequence","56.03","",""
"11/06/2018 21:00:00 - 11/06/2018 22:00:00","BZN|NL","Without sequence","50.87","",""
"11/06/2018 22:00:00 - 11/06/2018 23:00:00","BZN|NL","Without sequence","49.47","",""
"11/06/2018 23:00:00 - 12/06/2018 00:00:00","BZN|NL","Without sequence","46.55","",""
"12/06/2018 00:00:00 - 12/06/2018 01:00:00","BZN|NL","Without sequence","40.93","",""
"12/06/2018 01:00:00 - 12/06/2018 02:00:00","BZN|NL","Without sequence","39.48","",""
"12/06/2018 02:00:00 - 12/06/2018 03:00:00","BZN|NL","Without sequence","38.54","",""
"12/06/2018 03:00:00 - 12/06/2018 04:00:00","BZN|NL","Without sequence","42.72","",""
"12/06/2018 04:00:00 - 12/06/2018 05:00:00","BZN|NL","Without sequence","44.68","",""
"12/06/2018 05:00:00 - 12/06/2018 06:00:00","BZN|NL","Without sequence","43.31","",""
"12/06/2018 06:00:00 - 12/06/2018 07:00:00","BZN|NL","Without sequence","48.42","",""
"12/06/2018 07:00:00 - 12/06/2018 08:00:00","BZN|NL","Without sequence","55.02","",""
"12/06/2018 08:00:00 - 12/06/2018 09:00:00","BZN|NL","Without sequence","59.46","",""
"12/06/2018 09:00:00 - 12/06/2018 10:00:00","BZN|NL","Without sequence","59.27","",""
"12/06/2018 10:00:00 - 12/06/2018 11:00:00","BZN|NL","Without sequence","56.96","",""
"12/06/2018 11:00:00 - 12/06/2018 12:00:00","BZN|NL","Without sequence","59.17","",""
"12/06/2018 12:00:00 - 12/06/2018 13:00:00","BZN|NL","Without sequence","58.15","",""
"12/06/2018 13:00:00 - 12/06/2018 14:00:00","BZN|NL","Without sequence","56.52","",""
"12/06/2018 14:00:00 - 12/06/2018 15:00:00","BZN|NL","Without sequence","53.9","",""
"12/06/2018 15:00:00 - 12/06/2018 16:00:00","BZN|NL","Without sequence","51.5","",""
