"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"28/09/2020 04:00:00 - 28/09/2020 05:00:00","BZN|NL","Without sequence","28.72","",""
"28/09/2020 05:00:00 - 28/09/2020 06:00:00","BZN|NL","Without sequence","30.89","",""
"28/09/2020 06:00:00 - 28/09/2020 07:00:00","BZN|NL","Without sequence","47.04","",""
"28/09/2020 07:00:00 - 28/09/2020 08:00:00","BZN|NL","Without sequence","55.64","",""
"28/09/2020 08:00:00 - 28/09/2020 09:00:00","BZN|NL","Without sequence","59.31","",""
"28/09/2020 09:00:00 - 28/09/2020 10:00:00","BZN|NL","Without sequence","56.54","",""
"28/09/2020 10:00:00 - 28/09/2020 11:00:00","BZN|NL","Without sequence","53.0","",""
"28/09/2020 11:00:00 - 28/09/2020 12:00:00","BZN|NL","Without sequence","51.72","",""
"28/09/2020 12:00:00 - 28/09/2020 13:00:00","BZN|NL","Without sequence","49.16","",""
"28/09/2020 13:00:00 - 28/09/2020 14:00:00","BZN|NL","Without sequence","48.0","",""
"28/09/2020 14:00:00 - 28/09/2020 15:00:00","BZN|NL","Without sequence","46.0","",""
"28/09/2020 15:00:00 - 28/09/2020 16:00:00","BZN|NL","Without sequence","47.04","",""
"28/09/2020 16:00:00 - 28/09/2020 17:00:00","BZN|NL","Without sequence","48.46","",""
"28/09/2020 17:00:00 - 28/09/2020 18:00:00","BZN|NL","Without sequence","52.93","",""
"28/09/2020 18:00:00 - 28/09/2020 19:00:00","BZN|NL","Without sequence","61.14","",""
"28/09/2020 19:00:00 - 28/09/2020 20:00:00","BZN|NL","Without sequence","80.03","",""
"28/09/2020 20:00:00 - 28/09/2020 21:00:00","BZN|NL","Without sequence","58.0","",""
"28/09/2020 21:00:00 - 28/09/2020 22:00:00","BZN|NL","Without sequence","52.24","",""
"28/09/2020 22:00:00 - 28/09/2020 23:00:00","BZN|NL","Without sequence","46.16","",""
"28/09/2020 23:00:00 - 29/09/2020 00:00:00","BZN|NL","Without sequence","40.01","",""
"29/09/2020 00:00:00 - 29/09/2020 01:00:00","BZN|NL","Without sequence","34.12","",""
"29/09/2020 01:00:00 - 29/09/2020 02:00:00","BZN|NL","Without sequence","35.22","",""
"29/09/2020 02:00:00 - 29/09/2020 03:00:00","BZN|NL","Without sequence","36.75","",""
"29/09/2020 03:00:00 - 29/09/2020 04:00:00","BZN|NL","Without sequence","34.79","",""
"29/09/2020 04:00:00 - 29/09/2020 05:00:00","BZN|NL","Without sequence","36.48","",""
"29/09/2020 05:00:00 - 29/09/2020 06:00:00","BZN|NL","Without sequence","39.51","",""
"29/09/2020 06:00:00 - 29/09/2020 07:00:00","BZN|NL","Without sequence","51.58","",""
"29/09/2020 07:00:00 - 29/09/2020 08:00:00","BZN|NL","Without sequence","67.87","",""
"29/09/2020 08:00:00 - 29/09/2020 09:00:00","BZN|NL","Without sequence","84.65","",""
"29/09/2020 09:00:00 - 29/09/2020 10:00:00","BZN|NL","Without sequence","76.0","",""
"29/09/2020 10:00:00 - 29/09/2020 11:00:00","BZN|NL","Without sequence","69.4","",""
"29/09/2020 11:00:00 - 29/09/2020 12:00:00","BZN|NL","Without sequence","66.62","",""
"29/09/2020 12:00:00 - 29/09/2020 13:00:00","BZN|NL","Without sequence","59.37","",""
"29/09/2020 13:00:00 - 29/09/2020 14:00:00","BZN|NL","Without sequence","54.25","",""
"29/09/2020 14:00:00 - 29/09/2020 15:00:00","BZN|NL","Without sequence","52.24","",""
"29/09/2020 15:00:00 - 29/09/2020 16:00:00","BZN|NL","Without sequence","53.0","",""
"29/09/2020 16:00:00 - 29/09/2020 17:00:00","BZN|NL","Without sequence","56.95","",""
"29/09/2020 17:00:00 - 29/09/2020 18:00:00","BZN|NL","Without sequence","62.43","",""
"29/09/2020 18:00:00 - 29/09/2020 19:00:00","BZN|NL","Without sequence","73.69","",""
"29/09/2020 19:00:00 - 29/09/2020 20:00:00","BZN|NL","Without sequence","128.31","",""
"29/09/2020 20:00:00 - 29/09/2020 21:00:00","BZN|NL","Without sequence","73.14","",""
"29/09/2020 21:00:00 - 29/09/2020 22:00:00","BZN|NL","Without sequence","57.5","",""
"29/09/2020 22:00:00 - 29/09/2020 23:00:00","BZN|NL","Without sequence","51.57","",""
"29/09/2020 23:00:00 - 30/09/2020 00:00:00","BZN|NL","Without sequence","44.3","",""
"30/09/2020 00:00:00 - 30/09/2020 01:00:00","BZN|NL","Without sequence","33.52","",""
"30/09/2020 01:00:00 - 30/09/2020 02:00:00","BZN|NL","Without sequence","39.34","",""
"30/09/2020 02:00:00 - 30/09/2020 03:00:00","BZN|NL","Without sequence","36.91","",""
"30/09/2020 03:00:00 - 30/09/2020 04:00:00","BZN|NL","Without sequence","37.78","",""
"30/09/2020 04:00:00 - 30/09/2020 05:00:00","BZN|NL","Without sequence","37.79","",""
"30/09/2020 05:00:00 - 30/09/2020 06:00:00","BZN|NL","Without sequence","41.89","",""
"30/09/2020 06:00:00 - 30/09/2020 07:00:00","BZN|NL","Without sequence","50.04","",""
"30/09/2020 07:00:00 - 30/09/2020 08:00:00","BZN|NL","Without sequence","62.37","",""
"30/09/2020 08:00:00 - 30/09/2020 09:00:00","BZN|NL","Without sequence","72.8","",""
"30/09/2020 09:00:00 - 30/09/2020 10:00:00","BZN|NL","Without sequence","65.76","",""
"30/09/2020 10:00:00 - 30/09/2020 11:00:00","BZN|NL","Without sequence","55.16","",""
"30/09/2020 11:00:00 - 30/09/2020 12:00:00","BZN|NL","Without sequence","52.29","",""
"30/09/2020 12:00:00 - 30/09/2020 13:00:00","BZN|NL","Without sequence","49.17","",""
"30/09/2020 13:00:00 - 30/09/2020 14:00:00","BZN|NL","Without sequence","47.4","",""
"30/09/2020 14:00:00 - 30/09/2020 15:00:00","BZN|NL","Without sequence","45.04","",""
"30/09/2020 15:00:00 - 30/09/2020 16:00:00","BZN|NL","Without sequence","45.19","",""
"30/09/2020 16:00:00 - 30/09/2020 17:00:00","BZN|NL","Without sequence","48.94","",""
"30/09/2020 17:00:00 - 30/09/2020 18:00:00","BZN|NL","Without sequence","53.98","",""
"30/09/2020 18:00:00 - 30/09/2020 19:00:00","BZN|NL","Without sequence","60.14","",""
"30/09/2020 19:00:00 - 30/09/2020 20:00:00","BZN|NL","Without sequence","72.43","",""
"30/09/2020 20:00:00 - 30/09/2020 21:00:00","BZN|NL","Without sequence","55.34","",""
"30/09/2020 21:00:00 - 30/09/2020 22:00:00","BZN|NL","Without sequence","49.78","",""
"30/09/2020 22:00:00 - 30/09/2020 23:00:00","BZN|NL","Without sequence","40.9","",""
"30/09/2020 23:00:00 - 01/10/2020 00:00:00","BZN|NL","Without sequence","31.84","",""
"01/10/2020 00:00:00 - 01/10/2020 01:00:00","BZN|NL","Without sequence","28.9","",""
"01/10/2020 01:00:00 - 01/10/2020 02:00:00","BZN|NL","Without sequence","33.91","",""
"01/10/2020 02:00:00 - 01/10/2020 03:00:00","BZN|NL","Without sequence","31.18","",""
"01/10/2020 03:00:00 - 01/10/2020 04:00:00","BZN|NL","Without sequence","29.75","",""
"01/10/2020 04:00:00 - 01/10/2020 05:00:00","BZN|NL","Without sequence","29.0","",""
"01/10/2020 05:00:00 - 01/10/2020 06:00:00","BZN|NL","Without sequence","34.04","",""
"01/10/2020 06:00:00 - 01/10/2020 07:00:00","BZN|NL","Without sequence","43.22","",""
"01/10/2020 07:00:00 - 01/10/2020 08:00:00","BZN|NL","Without sequence","52.1","",""
"01/10/2020 08:00:00 - 01/10/2020 09:00:00","BZN|NL","Without sequence","55.05","",""
"01/10/2020 09:00:00 - 01/10/2020 10:00:00","BZN|NL","Without sequence","50.1","",""
"01/10/2020 10:00:00 - 01/10/2020 11:00:00","BZN|NL","Without sequence","42.0","",""
"01/10/2020 11:00:00 - 01/10/2020 12:00:00","BZN|NL","Without sequence","44.9","",""
"01/10/2020 12:00:00 - 01/10/2020 13:00:00","BZN|NL","Without sequence","44.0","",""
"01/10/2020 13:00:00 - 01/10/2020 14:00:00","BZN|NL","Without sequence","40.02","",""
"01/10/2020 14:00:00 - 01/10/2020 15:00:00","BZN|NL","Without sequence","40.1","",""
"01/10/2020 15:00:00 - 01/10/2020 16:00:00","BZN|NL","Without sequence","38.29","",""
"01/10/2020 16:00:00 - 01/10/2020 17:00:00","BZN|NL","Without sequence","40.46","",""
"01/10/2020 17:00:00 - 01/10/2020 18:00:00","BZN|NL","Without sequence","49.55","",""
"01/10/2020 18:00:00 - 01/10/2020 19:00:00","BZN|NL","Without sequence","52.59","",""
"01/10/2020 19:00:00 - 01/10/2020 20:00:00","BZN|NL","Without sequence","46.48","",""
"01/10/2020 20:00:00 - 01/10/2020 21:00:00","BZN|NL","Without sequence","44.78","",""
"01/10/2020 21:00:00 - 01/10/2020 22:00:00","BZN|NL","Without sequence","34.36","",""
"01/10/2020 22:00:00 - 01/10/2020 23:00:00","BZN|NL","Without sequence","32.4","",""
"01/10/2020 23:00:00 - 02/10/2020 00:00:00","BZN|NL","Without sequence","33.0","",""
"02/10/2020 00:00:00 - 02/10/2020 01:00:00","BZN|NL","Without sequence","32.09","",""
"02/10/2020 01:00:00 - 02/10/2020 02:00:00","BZN|NL","Without sequence","32.9","",""
"02/10/2020 02:00:00 - 02/10/2020 03:00:00","BZN|NL","Without sequence","32.88","",""
"02/10/2020 03:00:00 - 02/10/2020 04:00:00","BZN|NL","Without sequence","31.43","",""
"02/10/2020 04:00:00 - 02/10/2020 05:00:00","BZN|NL","Without sequence","26.52","",""
"02/10/2020 05:00:00 - 02/10/2020 06:00:00","BZN|NL","Without sequence","16.93","",""
"02/10/2020 06:00:00 - 02/10/2020 07:00:00","BZN|NL","Without sequence","29.6","",""
"02/10/2020 07:00:00 - 02/10/2020 08:00:00","BZN|NL","Without sequence","45.85","",""
"02/10/2020 08:00:00 - 02/10/2020 09:00:00","BZN|NL","Without sequence","50.78","",""
"02/10/2020 09:00:00 - 02/10/2020 10:00:00","BZN|NL","Without sequence","43.2","",""
"02/10/2020 10:00:00 - 02/10/2020 11:00:00","BZN|NL","Without sequence","49.21","",""
"02/10/2020 11:00:00 - 02/10/2020 12:00:00","BZN|NL","Without sequence","39.9","",""
"02/10/2020 12:00:00 - 02/10/2020 13:00:00","BZN|NL","Without sequence","34.0","",""
"02/10/2020 13:00:00 - 02/10/2020 14:00:00","BZN|NL","Without sequence","28.8","",""
"02/10/2020 14:00:00 - 02/10/2020 15:00:00","BZN|NL","Without sequence","30.99","",""
"02/10/2020 15:00:00 - 02/10/2020 16:00:00","BZN|NL","Without sequence","28.2","",""
"02/10/2020 16:00:00 - 02/10/2020 17:00:00","BZN|NL","Without sequence","35.77","",""
"02/10/2020 17:00:00 - 02/10/2020 18:00:00","BZN|NL","Without sequence","37.7","",""
"02/10/2020 18:00:00 - 02/10/2020 19:00:00","BZN|NL","Without sequence","39.75","",""
"02/10/2020 19:00:00 - 02/10/2020 20:00:00","BZN|NL","Without sequence","33.57","",""
"02/10/2020 20:00:00 - 02/10/2020 21:00:00","BZN|NL","Without sequence","37.94","",""
"02/10/2020 21:00:00 - 02/10/2020 22:00:00","BZN|NL","Without sequence","34.76","",""
"02/10/2020 22:00:00 - 02/10/2020 23:00:00","BZN|NL","Without sequence","35.07","",""
"02/10/2020 23:00:00 - 03/10/2020 00:00:00","BZN|NL","Without sequence","29.9","",""
"03/10/2020 00:00:00 - 03/10/2020 01:00:00","BZN|NL","Without sequence","24.51","",""
"03/10/2020 01:00:00 - 03/10/2020 02:00:00","BZN|NL","Without sequence","28.81","",""
"03/10/2020 02:00:00 - 03/10/2020 03:00:00","BZN|NL","Without sequence","36.16","",""
"03/10/2020 03:00:00 - 03/10/2020 04:00:00","BZN|NL","Without sequence","21.35","",""
"03/10/2020 04:00:00 - 03/10/2020 05:00:00","BZN|NL","Without sequence","18.0","",""
"03/10/2020 05:00:00 - 03/10/2020 06:00:00","BZN|NL","Without sequence","24.9","",""
"03/10/2020 06:00:00 - 03/10/2020 07:00:00","BZN|NL","Without sequence","30.3","",""
"03/10/2020 07:00:00 - 03/10/2020 08:00:00","BZN|NL","Without sequence","27.9","",""
"03/10/2020 08:00:00 - 03/10/2020 09:00:00","BZN|NL","Without sequence","43.27","",""
"03/10/2020 09:00:00 - 03/10/2020 10:00:00","BZN|NL","Without sequence","39.0","",""
"03/10/2020 10:00:00 - 03/10/2020 11:00:00","BZN|NL","Without sequence","58.0","",""
"03/10/2020 11:00:00 - 03/10/2020 12:00:00","BZN|NL","Without sequence","39.81","",""
"03/10/2020 12:00:00 - 03/10/2020 13:00:00","BZN|NL","Without sequence","39.36","",""
"03/10/2020 13:00:00 - 03/10/2020 14:00:00","BZN|NL","Without sequence","35.0","",""
"03/10/2020 14:00:00 - 03/10/2020 15:00:00","BZN|NL","Without sequence","32.4","",""
"03/10/2020 15:00:00 - 03/10/2020 16:00:00","BZN|NL","Without sequence","27.52","",""
"03/10/2020 16:00:00 - 03/10/2020 17:00:00","BZN|NL","Without sequence","30.7","",""
"03/10/2020 17:00:00 - 03/10/2020 18:00:00","BZN|NL","Without sequence","33.9","",""
"03/10/2020 18:00:00 - 03/10/2020 19:00:00","BZN|NL","Without sequence","39.64","",""
"03/10/2020 19:00:00 - 03/10/2020 20:00:00","BZN|NL","Without sequence","48.92","",""
"03/10/2020 20:00:00 - 03/10/2020 21:00:00","BZN|NL","Without sequence","39.72","",""
"03/10/2020 21:00:00 - 03/10/2020 22:00:00","BZN|NL","Without sequence","34.33","",""
"03/10/2020 22:00:00 - 03/10/2020 23:00:00","BZN|NL","Without sequence","33.27","",""
"03/10/2020 23:00:00 - 04/10/2020 00:00:00","BZN|NL","Without sequence","31.25","",""
"04/10/2020 00:00:00 - 04/10/2020 01:00:00","BZN|NL","Without sequence","28.3","",""
"04/10/2020 01:00:00 - 04/10/2020 02:00:00","BZN|NL","Without sequence","17.75","",""
"04/10/2020 02:00:00 - 04/10/2020 03:00:00","BZN|NL","Without sequence","14.44","",""
"04/10/2020 03:00:00 - 04/10/2020 04:00:00","BZN|NL","Without sequence","7.58","",""
"04/10/2020 04:00:00 - 04/10/2020 05:00:00","BZN|NL","Without sequence","10.3","",""
"04/10/2020 05:00:00 - 04/10/2020 06:00:00","BZN|NL","Without sequence","11.82","",""
"04/10/2020 06:00:00 - 04/10/2020 07:00:00","BZN|NL","Without sequence","13.89","",""
"04/10/2020 07:00:00 - 04/10/2020 08:00:00","BZN|NL","Without sequence","21.41","",""
"04/10/2020 08:00:00 - 04/10/2020 09:00:00","BZN|NL","Without sequence","22.0","",""
"04/10/2020 09:00:00 - 04/10/2020 10:00:00","BZN|NL","Without sequence","33.45","",""
"04/10/2020 10:00:00 - 04/10/2020 11:00:00","BZN|NL","Without sequence","39.06","",""
"04/10/2020 11:00:00 - 04/10/2020 12:00:00","BZN|NL","Without sequence","46.48","",""
"04/10/2020 12:00:00 - 04/10/2020 13:00:00","BZN|NL","Without sequence","46.03","",""
"04/10/2020 13:00:00 - 04/10/2020 14:00:00","BZN|NL","Without sequence","25.1","",""
"04/10/2020 14:00:00 - 04/10/2020 15:00:00","BZN|NL","Without sequence","28.3","",""
"04/10/2020 15:00:00 - 04/10/2020 16:00:00","BZN|NL","Without sequence","7.01","",""
"04/10/2020 16:00:00 - 04/10/2020 17:00:00","BZN|NL","Without sequence","17.4","",""
"04/10/2020 17:00:00 - 04/10/2020 18:00:00","BZN|NL","Without sequence","29.0","",""
"04/10/2020 18:00:00 - 04/10/2020 19:00:00","BZN|NL","Without sequence","38.5","",""
"04/10/2020 19:00:00 - 04/10/2020 20:00:00","BZN|NL","Without sequence","46.61","",""
"04/10/2020 20:00:00 - 04/10/2020 21:00:00","BZN|NL","Without sequence","41.23","",""
"04/10/2020 21:00:00 - 04/10/2020 22:00:00","BZN|NL","Without sequence","32.99","",""
"04/10/2020 22:00:00 - 04/10/2020 23:00:00","BZN|NL","Without sequence","31.25","",""
"04/10/2020 23:00:00 - 05/10/2020 00:00:00","BZN|NL","Without sequence","28.06","",""
"05/10/2020 00:00:00 - 05/10/2020 01:00:00","BZN|NL","Without sequence","19.81","",""
"05/10/2020 01:00:00 - 05/10/2020 02:00:00","BZN|NL","Without sequence","11.88","",""
"05/10/2020 02:00:00 - 05/10/2020 03:00:00","BZN|NL","Without sequence","6.0","",""
"05/10/2020 03:00:00 - 05/10/2020 04:00:00","BZN|NL","Without sequence","6.23","",""
"05/10/2020 04:00:00 - 05/10/2020 05:00:00","BZN|NL","Without sequence","7.82","",""
"05/10/2020 05:00:00 - 05/10/2020 06:00:00","BZN|NL","Without sequence","20.0","",""
"05/10/2020 06:00:00 - 05/10/2020 07:00:00","BZN|NL","Without sequence","35.07","",""
"05/10/2020 07:00:00 - 05/10/2020 08:00:00","BZN|NL","Without sequence","44.41","",""
"05/10/2020 08:00:00 - 05/10/2020 09:00:00","BZN|NL","Without sequence","47.02","",""
"05/10/2020 09:00:00 - 05/10/2020 10:00:00","BZN|NL","Without sequence","46.49","",""
"05/10/2020 10:00:00 - 05/10/2020 11:00:00","BZN|NL","Without sequence","39.9","",""
"05/10/2020 11:00:00 - 05/10/2020 12:00:00","BZN|NL","Without sequence","37.18","",""
"05/10/2020 12:00:00 - 05/10/2020 13:00:00","BZN|NL","Without sequence","29.4","",""
"05/10/2020 13:00:00 - 05/10/2020 14:00:00","BZN|NL","Without sequence","31.2","",""
"05/10/2020 14:00:00 - 05/10/2020 15:00:00","BZN|NL","Without sequence","33.33","",""
"05/10/2020 15:00:00 - 05/10/2020 16:00:00","BZN|NL","Without sequence","33.23","",""
"05/10/2020 16:00:00 - 05/10/2020 17:00:00","BZN|NL","Without sequence","34.07","",""
"05/10/2020 17:00:00 - 05/10/2020 18:00:00","BZN|NL","Without sequence","41.44","",""
"05/10/2020 18:00:00 - 05/10/2020 19:00:00","BZN|NL","Without sequence","49.07","",""
"05/10/2020 19:00:00 - 05/10/2020 20:00:00","BZN|NL","Without sequence","54.94","",""
"05/10/2020 20:00:00 - 05/10/2020 21:00:00","BZN|NL","Without sequence","49.01","",""
"05/10/2020 21:00:00 - 05/10/2020 22:00:00","BZN|NL","Without sequence","30.0","",""
"05/10/2020 22:00:00 - 05/10/2020 23:00:00","BZN|NL","Without sequence","31.2","",""
"05/10/2020 23:00:00 - 06/10/2020 00:00:00","BZN|NL","Without sequence","30.9","",""
"06/10/2020 00:00:00 - 06/10/2020 01:00:00","BZN|NL","Without sequence","28.97","",""
"06/10/2020 01:00:00 - 06/10/2020 02:00:00","BZN|NL","Without sequence","26.17","",""
"06/10/2020 02:00:00 - 06/10/2020 03:00:00","BZN|NL","Without sequence","19.01","",""
"06/10/2020 03:00:00 - 06/10/2020 04:00:00","BZN|NL","Without sequence","10.74","",""
"06/10/2020 04:00:00 - 06/10/2020 05:00:00","BZN|NL","Without sequence","14.9","",""
"06/10/2020 05:00:00 - 06/10/2020 06:00:00","BZN|NL","Without sequence","26.64","",""
"06/10/2020 06:00:00 - 06/10/2020 07:00:00","BZN|NL","Without sequence","33.1","",""
"06/10/2020 07:00:00 - 06/10/2020 08:00:00","BZN|NL","Without sequence","44.08","",""
"06/10/2020 08:00:00 - 06/10/2020 09:00:00","BZN|NL","Without sequence","46.75","",""
"06/10/2020 09:00:00 - 06/10/2020 10:00:00","BZN|NL","Without sequence","44.99","",""
"06/10/2020 10:00:00 - 06/10/2020 11:00:00","BZN|NL","Without sequence","40.86","",""
"06/10/2020 11:00:00 - 06/10/2020 12:00:00","BZN|NL","Without sequence","38.91","",""
"06/10/2020 12:00:00 - 06/10/2020 13:00:00","BZN|NL","Without sequence","34.34","",""
"06/10/2020 13:00:00 - 06/10/2020 14:00:00","BZN|NL","Without sequence","36.08","",""
"06/10/2020 14:00:00 - 06/10/2020 15:00:00","BZN|NL","Without sequence","34.88","",""
"06/10/2020 15:00:00 - 06/10/2020 16:00:00","BZN|NL","Without sequence","34.91","",""
"06/10/2020 16:00:00 - 06/10/2020 17:00:00","BZN|NL","Without sequence","36.37","",""
"06/10/2020 17:00:00 - 06/10/2020 18:00:00","BZN|NL","Without sequence","41.07","",""
"06/10/2020 18:00:00 - 06/10/2020 19:00:00","BZN|NL","Without sequence","44.92","",""
"06/10/2020 19:00:00 - 06/10/2020 20:00:00","BZN|NL","Without sequence","49.35","",""
"06/10/2020 20:00:00 - 06/10/2020 21:00:00","BZN|NL","Without sequence","43.27","",""
"06/10/2020 21:00:00 - 06/10/2020 22:00:00","BZN|NL","Without sequence","36.26","",""
"06/10/2020 22:00:00 - 06/10/2020 23:00:00","BZN|NL","Without sequence","36.03","",""
"06/10/2020 23:00:00 - 07/10/2020 00:00:00","BZN|NL","Without sequence","31.65","",""
"07/10/2020 00:00:00 - 07/10/2020 01:00:00","BZN|NL","Without sequence","30.28","",""
"07/10/2020 01:00:00 - 07/10/2020 02:00:00","BZN|NL","Without sequence","26.79","",""
"07/10/2020 02:00:00 - 07/10/2020 03:00:00","BZN|NL","Without sequence","25.63","",""
"07/10/2020 03:00:00 - 07/10/2020 04:00:00","BZN|NL","Without sequence","18.58","",""
"07/10/2020 04:00:00 - 07/10/2020 05:00:00","BZN|NL","Without sequence","19.01","",""
"07/10/2020 05:00:00 - 07/10/2020 06:00:00","BZN|NL","Without sequence","28.52","",""
"07/10/2020 06:00:00 - 07/10/2020 07:00:00","BZN|NL","Without sequence","37.32","",""
"07/10/2020 07:00:00 - 07/10/2020 08:00:00","BZN|NL","Without sequence","47.06","",""
"07/10/2020 08:00:00 - 07/10/2020 09:00:00","BZN|NL","Without sequence","51.54","",""
"07/10/2020 09:00:00 - 07/10/2020 10:00:00","BZN|NL","Without sequence","49.52","",""
"07/10/2020 10:00:00 - 07/10/2020 11:00:00","BZN|NL","Without sequence","46.75","",""
"07/10/2020 11:00:00 - 07/10/2020 12:00:00","BZN|NL","Without sequence","44.85","",""
"07/10/2020 12:00:00 - 07/10/2020 13:00:00","BZN|NL","Without sequence","41.35","",""
"07/10/2020 13:00:00 - 07/10/2020 14:00:00","BZN|NL","Without sequence","38.4","",""
"07/10/2020 14:00:00 - 07/10/2020 15:00:00","BZN|NL","Without sequence","34.92","",""
"07/10/2020 15:00:00 - 07/10/2020 16:00:00","BZN|NL","Without sequence","34.07","",""
"07/10/2020 16:00:00 - 07/10/2020 17:00:00","BZN|NL","Without sequence","35.37","",""
"07/10/2020 17:00:00 - 07/10/2020 18:00:00","BZN|NL","Without sequence","40.03","",""
"07/10/2020 18:00:00 - 07/10/2020 19:00:00","BZN|NL","Without sequence","46.01","",""
"07/10/2020 19:00:00 - 07/10/2020 20:00:00","BZN|NL","Without sequence","50.88","",""
"07/10/2020 20:00:00 - 07/10/2020 21:00:00","BZN|NL","Without sequence","46.5","",""
"07/10/2020 21:00:00 - 07/10/2020 22:00:00","BZN|NL","Without sequence","36.85","",""
"07/10/2020 22:00:00 - 07/10/2020 23:00:00","BZN|NL","Without sequence","33.7","",""
"07/10/2020 23:00:00 - 08/10/2020 00:00:00","BZN|NL","Without sequence","43.93","",""
"08/10/2020 00:00:00 - 08/10/2020 01:00:00","BZN|NL","Without sequence","43.24","",""
"08/10/2020 01:00:00 - 08/10/2020 02:00:00","BZN|NL","Without sequence","37.83","",""
"08/10/2020 02:00:00 - 08/10/2020 03:00:00","BZN|NL","Without sequence","34.07","",""
"08/10/2020 03:00:00 - 08/10/2020 04:00:00","BZN|NL","Without sequence","24.35","",""
"08/10/2020 04:00:00 - 08/10/2020 05:00:00","BZN|NL","Without sequence","22.02","",""
"08/10/2020 05:00:00 - 08/10/2020 06:00:00","BZN|NL","Without sequence","26.8","",""
"08/10/2020 06:00:00 - 08/10/2020 07:00:00","BZN|NL","Without sequence","37.72","",""
"08/10/2020 07:00:00 - 08/10/2020 08:00:00","BZN|NL","Without sequence","47.98","",""
"08/10/2020 08:00:00 - 08/10/2020 09:00:00","BZN|NL","Without sequence","50.75","",""
"08/10/2020 09:00:00 - 08/10/2020 10:00:00","BZN|NL","Without sequence","46.94","",""
"08/10/2020 10:00:00 - 08/10/2020 11:00:00","BZN|NL","Without sequence","39.31","",""
"08/10/2020 11:00:00 - 08/10/2020 12:00:00","BZN|NL","Without sequence","35.54","",""
"08/10/2020 12:00:00 - 08/10/2020 13:00:00","BZN|NL","Without sequence","32.89","",""
"08/10/2020 13:00:00 - 08/10/2020 14:00:00","BZN|NL","Without sequence","31.84","",""
"08/10/2020 14:00:00 - 08/10/2020 15:00:00","BZN|NL","Without sequence","34.75","",""
"08/10/2020 15:00:00 - 08/10/2020 16:00:00","BZN|NL","Without sequence","33.79","",""
"08/10/2020 16:00:00 - 08/10/2020 17:00:00","BZN|NL","Without sequence","35.95","",""
"08/10/2020 17:00:00 - 08/10/2020 18:00:00","BZN|NL","Without sequence","39.5","",""
"08/10/2020 18:00:00 - 08/10/2020 19:00:00","BZN|NL","Without sequence","39.07","",""
"08/10/2020 19:00:00 - 08/10/2020 20:00:00","BZN|NL","Without sequence","49.0","",""
"08/10/2020 20:00:00 - 08/10/2020 21:00:00","BZN|NL","Without sequence","59.98","",""
"08/10/2020 21:00:00 - 08/10/2020 22:00:00","BZN|NL","Without sequence","42.4","",""
"08/10/2020 22:00:00 - 08/10/2020 23:00:00","BZN|NL","Without sequence","47.4","",""
"08/10/2020 23:00:00 - 09/10/2020 00:00:00","BZN|NL","Without sequence","42.6","",""
"09/10/2020 00:00:00 - 09/10/2020 01:00:00","BZN|NL","Without sequence","39.4","",""
"09/10/2020 01:00:00 - 09/10/2020 02:00:00","BZN|NL","Without sequence","32.6","",""
"09/10/2020 02:00:00 - 09/10/2020 03:00:00","BZN|NL","Without sequence","31.4","",""
"09/10/2020 03:00:00 - 09/10/2020 04:00:00","BZN|NL","Without sequence","31.4","",""
"09/10/2020 04:00:00 - 09/10/2020 05:00:00","BZN|NL","Without sequence","29.7","",""
"09/10/2020 05:00:00 - 09/10/2020 06:00:00","BZN|NL","Without sequence","32.52","",""
"09/10/2020 06:00:00 - 09/10/2020 07:00:00","BZN|NL","Without sequence","44.07","",""
"09/10/2020 07:00:00 - 09/10/2020 08:00:00","BZN|NL","Without sequence","52.61","",""
"09/10/2020 08:00:00 - 09/10/2020 09:00:00","BZN|NL","Without sequence","62.44","",""
"09/10/2020 09:00:00 - 09/10/2020 10:00:00","BZN|NL","Without sequence","58.03","",""
"09/10/2020 10:00:00 - 09/10/2020 11:00:00","BZN|NL","Without sequence","51.1","",""
"09/10/2020 11:00:00 - 09/10/2020 12:00:00","BZN|NL","Without sequence","47.9","",""
"09/10/2020 12:00:00 - 09/10/2020 13:00:00","BZN|NL","Without sequence","40.86","",""
"09/10/2020 13:00:00 - 09/10/2020 14:00:00","BZN|NL","Without sequence","31.9","",""
"09/10/2020 14:00:00 - 09/10/2020 15:00:00","BZN|NL","Without sequence","31.9","",""
"09/10/2020 15:00:00 - 09/10/2020 16:00:00","BZN|NL","Without sequence","38.64","",""
"09/10/2020 16:00:00 - 09/10/2020 17:00:00","BZN|NL","Without sequence","40.0","",""
"09/10/2020 17:00:00 - 09/10/2020 18:00:00","BZN|NL","Without sequence","43.63","",""
"09/10/2020 18:00:00 - 09/10/2020 19:00:00","BZN|NL","Without sequence","45.92","",""
"09/10/2020 19:00:00 - 09/10/2020 20:00:00","BZN|NL","Without sequence","51.29","",""
"09/10/2020 20:00:00 - 09/10/2020 21:00:00","BZN|NL","Without sequence","44.44","",""
"09/10/2020 21:00:00 - 09/10/2020 22:00:00","BZN|NL","Without sequence","37.68","",""
"09/10/2020 22:00:00 - 09/10/2020 23:00:00","BZN|NL","Without sequence","37.04","",""
"09/10/2020 23:00:00 - 10/10/2020 00:00:00","BZN|NL","Without sequence","33.54","",""
